Numrow,ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
6272,21012,-76.498921,39.049377,88.0,21078.0,76326.0,2.769999995827675
6273,21013,-76.491916,39.508739,70.0,3805.0,87359.0,2.9099999964237213
6274,21014,-76.349578,39.536057,88.0,32969.0,61472.0,2.649999998509884
6275,21015,-76.307544,39.532212,79.0,23719.0,65669.0,2.889999993145466
6276,21017,-76.243552,39.476018,88.0,6139.0,57576.0,2.5699999928474426
6277,21028,-76.247579,39.559374,67.0,2642.0,67143.0,2.589999996125698
6278,21029,-76.936702,39.198816,75.0,7734.0,113526.0,3.3299999982118607
6279,21030,-76.641141,39.477506,81.0,23697.0,51206.0,2.239999994635582
6280,21031,-76.659387,39.487938,47.0,53.0,0.0,0.0
6281,21032,-76.58805,39.04366,74.0,7896.0,83636.0,2.5999999940395355
6282,21034,-76.22398,39.638039,61.0,3426.0,44702.0,2.6799999997019768
6283,21035,-76.652483,38.931312,68.0,7502.0,98197.0,3.019999995827675
6284,21036,-76.997827,39.24367,69.0,2126.0,102922.0,3.0499999970197678
6285,21037,-76.537306,38.921763,81.0,16212.0,66793.0,2.5999999940395355
6286,21040,-76.301832,39.427058,89.0,22300.0,47011.0,2.7899999991059303
6287,21042,-76.860822,39.276305,80.0,35477.0,93357.0,2.9499999955296516
6288,21043,-76.800602,39.254356,86.0,31893.0,70349.0,2.619999997317791
6289,21044,-76.878237,39.21536,92.0,40264.0,70691.0,2.459999993443489
6290,21045,-76.825277,39.207523,92.0,37512.0,69069.0,2.5999999940395355
6291,21046,-76.853199,39.175004,86.0,15074.0,73181.0,2.5299999937415123
6292,21047,-76.425803,39.521572,75.0,11328.0,79106.0,2.939999997615814
6293,21048,-76.909531,39.506853,73.0,10425.0,68560.0,2.869999997317791
6294,21050,-76.390228,39.574606,75.0,15021.0,66352.0,2.7999999970197678
6295,21051,-76.448987,39.47044,86.0,88.0,85798.0,3.519999995827675
6296,21052,-76.446429,39.206108,95.0,391.0,61346.0,2.9199999943375587
6297,21053,-76.71236,39.70172,61.0,2923.0,64028.0,2.869999997317791
6298,21054,-76.684084,39.040159,74.0,6864.0,79157.0,2.9199999943375587
6299,21056,-76.428609,39.07566,67.0,306.0,82176.0,2.369999997317791
6300,21057,-76.497185,39.454943,69.0,4056.0,71950.0,2.5399999991059303
6301,21060,-76.594449,39.162225,87.0,27075.0,46329.0,2.519999995827675
6302,21061,-76.630608,39.164158,91.0,50168.0,45646.0,2.519999995827675
6303,21071,-76.814247,39.472604,87.0,467.0,67734.0,3.269999995827675
6304,21074,-76.848025,39.613293,72.0,12873.0,58102.0,2.7599999979138374
6305,21075,-76.751781,39.197119,84.0,19360.0,61522.0,2.649999998509884
6306,21076,-76.717064,39.167708,77.0,7725.0,71264.0,2.969999998807907
6307,21077,-76.698546,39.157958,80.0,378.0,65795.0,2.9499999955296516
6308,21078,-76.111189,39.554644,76.0,16002.0,45522.0,2.5099999979138374
6309,21082,-76.459645,39.470274,66.0,998.0,64904.0,2.689999997615814
6310,21084,-76.455695,39.610405,70.0,7358.0,67869.0,2.9299999997019768
6311,21085,-76.355783,39.432273,79.0,14695.0,57175.0,2.5999999940395355
6312,21087,-76.408172,39.444457,72.0,5262.0,74531.0,2.769999995827675
6313,21090,-76.661774,39.209529,83.0,9580.0,58516.0,2.5499999970197678
6314,21093,-76.636147,39.435789,84.0,34385.0,65311.0,2.3499999940395355
6315,210HH,-76.352085,39.390171,,0.0,0.0,0.0
6316,21102,-76.850506,39.685569,68.0,9496.0,57488.0,2.9099999964237213
6317,21104,-76.91103,39.359754,69.0,4297.0,80765.0,3.149999998509884
6318,21105,-76.650697,39.712453,71.0,64.0,50625.0,2.059999994933605
6319,21108,-76.621146,39.099957,83.0,17646.0,75040.0,2.9299999997019768
6320,21111,-76.591233,39.575605,61.0,4982.0,80267.0,2.709999993443489
6321,21113,-76.708671,39.079902,84.0,21335.0,64757.0,2.6599999964237213
6322,21114,-76.685616,39.012134,92.0,24658.0,72188.0,2.6699999943375587
6323,21117,-76.783886,39.419105,84.0,41495.0,60005.0,2.4199999943375587
6324,21120,-76.660013,39.656737,63.0,6671.0,75000.0,2.9799999967217445
6325,21122,-76.518633,39.125776,86.0,57396.0,61452.0,2.8299999982118607
6326,21128,-76.446398,39.400296,81.0,6772.0,61463.0,2.5299999937415123
6327,21130,-76.201067,39.466859,90.0,137.0,31250.0,2.7999999970197678
6328,21131,-76.571129,39.504706,71.0,7838.0,101266.0,2.9499999955296516
6329,21132,-76.427819,39.696621,59.0,2621.0,58478.0,3.019999995827675
6330,21133,-76.79916,39.376372,90.0,28636.0,57126.0,2.6699999943375587
6331,21136,-76.814171,39.470603,75.0,29869.0,56458.0,2.6599999964237213
6332,21140,-76.58205,38.952412,89.0,3320.0,86610.0,2.689999997615814
6333,21144,-76.691423,39.130224,85.0,28530.0,66327.0,2.9499999955296516
6334,21146,-76.557842,39.079059,89.0,25070.0,85530.0,2.809999994933605
6335,21152,-76.670002,39.543905,67.0,4807.0,64455.0,2.309999994933605
6336,21154,-76.35166,39.661905,62.0,5566.0,56679.0,2.8299999982118607
6337,21155,-76.821254,39.566103,58.0,2353.0,63634.0,2.439999997615814
6338,21156,-76.393639,39.439935,73.0,485.0,78659.0,3.0999999940395355
6339,21157,-76.989264,39.563901,74.0,34805.0,52407.0,2.6299999952316284
6340,21158,-77.030863,39.624705,68.0,17984.0,58597.0,2.7899999991059303
6341,21160,-76.318648,39.707377,63.0,2434.0,49706.0,2.899999998509884
6342,21161,-76.568595,39.659671,58.0,5161.0,68385.0,2.9099999964237213
6343,21162,-76.412365,39.387307,72.0,2857.0,51486.0,2.6599999964237213
6344,21163,-76.849473,39.336855,68.0,3303.0,89784.0,2.6999999955296516
6345,211HH,-76.520901,39.16528,,0.0,0.0,0.0
6346,21201,-76.621183,39.295306,99.0,15280.0,16148.0,1.6599999964237213
6347,21202,-76.606936,39.296507,99.0,23539.0,20636.0,2.0299999937415123
6348,21204,-76.626483,39.405606,91.0,20197.0,56058.0,2.139999993145466
6349,21205,-76.574786,39.301157,99.0,18346.0,21922.0,2.869999997317791
6350,21206,-76.540854,39.341107,97.0,50193.0,36360.0,2.5
6351,21207,-76.717604,39.324406,95.0,47966.0,41375.0,2.5799999982118607
6352,21208,-76.7287,39.376879,88.0,31203.0,56671.0,2.2299999967217445
6353,21209,-76.669044,39.368974,92.0,23600.0,51531.0,2.219999998807907
6354,21210,-76.634523,39.352496,93.0,11852.0,54043.0,1.949999999254942
6355,21211,-76.633615,39.328957,96.0,16515.0,33380.0,2.089999996125698
6356,21212,-76.611425,39.363456,97.0,34749.0,48027.0,2.3499999940395355
6357,21213,-76.582839,39.311474,99.0,38499.0,26801.0,2.8499999940395355
6358,21214,-76.563995,39.351857,98.0,21173.0,43723.0,2.4799999967217445
6359,21215,-76.680382,39.345456,99.0,66407.0,28687.0,2.5999999940395355
6360,21216,-76.67029,39.310006,99.0,36483.0,26946.0,2.649999998509884
6361,21217,-76.637867,39.306306,100.0,41605.0,20637.0,2.4099999964237213
6362,21218,-76.606026,39.325956,99.0,55215.0,30304.0,2.3499999940395355
6363,21219,-76.448981,39.229258,79.0,9184.0,47254.0,2.5699999928474426
6364,21220,-76.41533,39.337798,85.0,36315.0,42238.0,2.559999994933605
6365,21221,-76.45171,39.307737,90.0,42688.0,35688.0,2.4499999955296516
6366,21222,-76.5082,39.263162,95.0,54929.0,39866.0,2.489999994635582
6367,21223,-76.646446,39.286556,99.0,30753.0,23616.0,2.719999998807907
6368,21224,-76.55696,39.284607,95.0,48245.0,30489.0,2.399999998509884
6369,21225,-76.612032,39.229507,94.0,31591.0,29878.0,2.619999997317791
6370,21226,-76.566239,39.211758,78.0,6554.0,39000.0,2.4799999967217445
6371,21227,-76.677124,39.241957,90.0,33681.0,43560.0,2.5499999970197678
6372,21228,-76.740029,39.278056,90.0,48408.0,54890.0,2.3599999994039536
6373,21229,-76.687806,39.284856,98.0,49867.0,33415.0,2.5299999937415123
6374,21230,-76.626138,39.273107,96.0,33372.0,36606.0,2.3299999982118607
6375,21231,-76.591162,39.288607,100.0,16136.0,30121.0,2.089999996125698
6376,21234,-76.541772,39.385006,96.0,69495.0,44554.0,2.3499999940395355
6377,21236,-76.487096,39.389457,94.0,37567.0,53534.0,2.4499999955296516
6378,21237,-76.503657,39.33224,87.0,25352.0,47581.0,2.439999997615814
6379,21239,-76.588125,39.36225,98.0,28895.0,39162.0,2.4099999964237213
6380,21244,-76.764384,39.338156,88.0,31603.0,44359.0,2.519999995827675
6381,21286,-76.584182,39.399639,87.0,19044.0,53713.0,2.1599999964237213
6382,212HH,-76.497667,39.260157,,0.0,0.0,0.0
6383,21401,-76.498039,38.997511,84.0,50571.0,63925.0,2.399999998509884
6384,21402,-76.472295,38.988506,89.0,5291.0,55878.0,3.5399999991059303
6385,21403,-76.483584,38.946462,91.0,29699.0,61374.0,2.2899999991059303
6386,21405,-76.541832,39.02801,75.0,528.0,103909.0,2.399999998509884
6387,214HH,-76.497265,38.982744,,0.0,0.0,0.0
6388,21502,-78.773989,39.646587,74.0,43941.0,30970.0,2.2899999991059303
6389,21520,-79.313774,39.629925,34.0,2006.0,31779.0,2.589999996125698
6390,21521,-79.019406,39.535862,47.0,1416.0,35438.0,2.5499999970197678
6391,21522,-79.244945,39.614779,25.0,24.0,7292.0,2.0
6392,21523,-79.07263,39.47965,60.0,293.0,42750.0,2.439999997615814
6393,21524,-78.78741,39.698332,67.0,769.0,27800.0,2.2599999979138374
6394,21528,-78.901231,39.652187,80.0,132.0,27188.0,2.4099999964237213
6395,21529,-78.776851,39.718905,80.0,684.0,38750.0,2.8599999994039536
6396,21530,-78.538933,39.697548,33.0,1599.0,35665.0,2.6099999994039536
6397,21531,-79.416007,39.662458,39.0,2378.0,27375.0,2.5299999937415123
6398,21532,-78.937787,39.64612,66.0,14481.0,28472.0,2.339999996125698
6399,21536,-79.17045,39.675393,41.0,3923.0,29525.0,2.589999996125698
6400,21538,-79.200969,39.395674,34.0,817.0,26300.0,2.4799999967217445
6401,21539,-78.990732,39.580942,55.0,2878.0,28451.0,2.469999998807907
6402,21540,-79.059689,39.475166,68.0,68.0,21406.0,1.7399999983608723
6403,21541,-79.359997,39.557364,40.0,1096.0,40729.0,2.1999999955296516
6404,21542,-78.948772,39.589842,88.0,446.0,32404.0,2.2999999970197678
6405,21543,-78.950271,39.63664,78.0,145.0,31319.0,2.959999993443489
6406,21545,-78.869613,39.699489,63.0,2396.0,33047.0,2.6599999964237213
6407,21550,-79.390153,39.409861,51.0,14560.0,31159.0,2.519999995827675
6408,21555,-78.558269,39.579649,26.0,2010.0,37734.0,2.719999998807907
6409,21557,-78.923298,39.509856,53.0,2102.0,36488.0,2.639999993145466
6410,21560,-78.711003,39.564946,24.0,6.0,21250.0,1.0
6411,21561,-79.208561,39.484412,29.0,2581.0,43008.0,2.5399999991059303
6412,21562,-79.035064,39.488146,62.0,3403.0,27685.0,2.4199999943375587
6413,215HH,-78.98387,39.450992,,0.0,0.0,0.0
6414,21601,-76.078202,38.777863,65.0,19151.0,41383.0,2.269999995827675
6415,21607,-75.861446,39.142967,36.0,581.0,50357.0,2.709999993443489
6416,21610,-76.062306,39.366193,59.0,508.0,36146.0,2.3799999952316284
6417,21612,-76.272796,38.747964,35.0,744.0,50625.0,2.1799999997019768
6418,21613,-76.091186,38.545285,56.0,16201.0,31192.0,2.25
6419,21617,-76.053098,39.049697,47.0,6465.0,55953.0,2.5699999928474426
6420,21619,-76.280638,38.949536,76.0,5351.0,57820.0,2.4199999943375587
6421,21620,-76.097268,39.215278,58.0,11899.0,40904.0,2.2899999991059303
6422,21622,-76.168065,38.393669,12.0,451.0,33295.0,2.559999994933605
6423,21623,-75.967077,39.123235,41.0,1732.0,53611.0,2.519999995827675
6424,21624,-76.270205,38.836142,59.0,189.0,50000.0,2.7799999937415123
6425,21625,-75.988429,38.882856,49.0,2786.0,46598.0,2.9799999967217445
6426,21626,-76.100986,38.344103,11.0,173.0,47344.0,2.1599999964237213
6427,21627,-76.04321,38.17656,6.0,27.0,14531.0,0.9299999997019768
6428,21628,-75.924309,39.239132,75.0,468.0,31944.0,2.189999997615814
6429,21629,-75.827301,38.871895,56.0,7870.0,43290.0,2.519999995827675
6430,21631,-75.942184,38.589383,58.0,2360.0,45792.0,2.519999995827675
6431,21632,-75.774887,38.705731,53.0,6103.0,32072.0,2.5499999970197678
6432,21634,-76.201466,38.288409,56.0,494.0,26172.0,2.1099999994039536
6433,21635,-75.853329,39.349536,47.0,1682.0,53041.0,2.3799999952316284
6434,21636,-75.793602,39.026033,47.0,1352.0,43315.0,3.019999995827675
6435,21638,-76.212574,38.954613,74.0,3895.0,55852.0,2.519999995827675
6436,21639,-75.801075,38.971566,59.0,3914.0,39643.0,2.6699999943375587
6437,21640,-75.799926,39.07733,46.0,1234.0,33438.0,2.5499999970197678
6438,21641,-75.940803,38.920583,72.0,195.0,33750.0,2.639999993145466
6439,21643,-75.864188,38.641666,58.0,5229.0,39128.0,2.6599999964237213
6440,21644,-75.872949,39.094126,35.0,159.0,43875.0,3.5299999937415123
6441,21645,-75.966603,39.328784,35.0,1065.0,48816.0,2.3799999952316284
6442,21647,-76.291055,38.80503,59.0,571.0,52083.0,2.269999995827675
6443,21648,-76.240571,38.485297,30.0,470.0,40515.0,2.7299999967217445
6444,21649,-75.764275,39.122683,56.0,1675.0,28500.0,3.2599999979138374
6445,21650,-75.80806,39.311429,29.0,328.0,49250.0,3.5299999937415123
6446,21651,-75.862392,39.254014,46.0,2143.0,42273.0,2.6299999952316284
6447,21653,-76.17804,38.750959,80.0,116.0,63750.0,2.0
6448,21654,-76.146661,38.690831,61.0,1394.0,62417.0,2.1099999994039536
6449,21655,-75.914595,38.747216,55.0,4862.0,41211.0,2.6699999943375587
6450,21657,-75.969155,38.945143,32.0,716.0,48409.0,3.0499999970197678
6451,21658,-76.139393,38.963566,56.0,3807.0,66974.0,2.6299999952316284
6452,21659,-75.78177,38.57526,31.0,1371.0,36094.0,2.339999996125698
6453,21660,-75.884599,38.954731,57.0,3499.0,40424.0,2.719999998807907
6454,21661,-76.227659,39.137775,53.0,2814.0,31966.0,2.1999999955296516
6455,21662,-76.208607,38.709254,52.0,656.0,51250.0,2.2999999970197678
6456,21663,-76.222568,38.783264,70.0,3460.0,47338.0,2.1299999952316284
6457,21664,-75.949006,38.609886,86.0,497.0,39063.0,2.5399999991059303
6458,21665,-76.324743,38.754785,45.0,157.0,37000.0,1.9399999976158142
6459,21666,-76.341247,38.942464,75.0,11461.0,66090.0,2.7899999991059303
6460,21667,-76.053652,39.335017,35.0,279.0,35104.0,2.6299999952316284
6461,21668,-75.851756,39.201203,37.0,1849.0,39044.0,2.589999996125698
6462,21669,-76.302031,38.458374,19.0,177.0,20625.0,2.209999993443489
6463,21671,-76.335016,38.708795,70.0,822.0,33026.0,2.3199999928474426
6464,21672,-76.062299,38.277014,32.0,268.0,24583.0,2.25
6465,21673,-76.07009,38.662533,48.0,3229.0,43885.0,2.5799999982118607
6466,21675,-76.082215,38.286828,50.0,239.0,22813.0,2.369999997317791
6467,21676,-76.304372,38.796477,45.0,212.0,43194.0,2.1599999964237213
6468,21677,-76.182199,38.510494,34.0,392.0,38750.0,2.1699999943375587
6469,21678,-76.09974,39.295736,47.0,2350.0,44149.0,2.6299999952316284
6470,21679,-76.056528,38.925358,36.0,288.0,44722.0,2.269999995827675
6471,216HH,-75.995646,38.313239,,0.0,0.0,0.0
6472,21701,-77.389027,39.423344,80.0,32592.0,51790.0,2.369999997317791
6473,21702,-77.442003,39.451934,79.0,30487.0,55572.0,2.5799999982118607
6474,21703,-77.453909,39.385165,79.0,26307.0,58027.0,2.7299999967217445
6475,21704,-77.378495,39.363415,63.0,4414.0,67045.0,2.869999997317791
6476,21710,-77.466674,39.301647,59.0,2925.0,73462.0,2.639999993145466
6477,21711,-78.018239,39.654773,38.0,1114.0,42283.0,2.8299999982118607
6478,21713,-77.660562,39.521507,70.0,12245.0,47036.0,2.6299999952316284
6479,21716,-77.624664,39.313666,85.0,4899.0,46711.0,2.6099999994039536
6480,21717,-77.433303,39.334864,67.0,64.0,65714.0,2.459999993443489
6481,21718,-77.627099,39.391459,67.0,170.0,50625.0,2.3599999994039536
6482,21719,-77.491045,39.710433,74.0,1526.0,34911.0,2.769999995827675
6483,21722,-77.9152,39.656474,56.0,5326.0,49382.0,2.739999994635582
6484,21723,-77.023976,39.319271,60.0,349.0,106316.0,2.6799999997019768
6485,21727,-77.327216,39.695328,64.0,5507.0,44392.0,2.6599999964237213
6486,21733,-77.755708,39.549752,62.0,809.0,45625.0,2.5999999940395355
6487,21734,-77.707254,39.609846,95.0,869.0,35139.0,2.0699999928474426
6488,21737,-76.997357,39.26574,70.0,857.0,104444.0,3.3199999928474426
6489,21738,-77.02052,39.280106,70.0,2679.0,106139.0,3.1699999943375587
6490,21740,-77.73025,39.633946,79.0,55244.0,33704.0,2.3599999994039536
6491,21742,-77.68297,39.658897,75.0,25337.0,48923.0,2.4499999955296516
6492,21750,-78.216915,39.692614,50.0,3917.0,34635.0,2.4499999955296516
6493,21754,-77.299845,39.342096,70.0,5818.0,87825.0,3.119999997317791
6494,21755,-77.558693,39.372496,65.0,5443.0,71172.0,2.839999996125698
6495,21756,-77.692842,39.460534,59.0,2574.0,51000.0,2.9099999964237213
6496,21757,-77.268608,39.584616,53.0,3101.0,50000.0,2.9099999964237213
6497,21758,-77.660142,39.342991,58.0,3978.0,57112.0,2.7899999991059303
6498,21762,-77.247116,39.484079,87.0,158.0,41103.0,2.139999993145466
6499,21766,-78.398609,39.65643,20.0,622.0,31296.0,2.4199999943375587
6500,21767,-77.745143,39.697894,86.0,1248.0,41507.0,2.1699999943375587
6501,21769,-77.551697,39.446452,67.0,9609.0,71056.0,2.809999994933605
6502,21770,-77.248615,39.354093,74.0,5163.0,77786.0,3.019999995827675
6503,21771,-77.158671,39.381295,71.0,25526.0,76147.0,3.0999999940395355
6504,21773,-77.557009,39.528123,61.0,4767.0,61732.0,2.9799999967217445
6505,21774,-77.286764,39.408627,76.0,8639.0,75268.0,3.059999994933605
6506,21776,-77.097155,39.529834,63.0,5394.0,54105.0,2.939999997615814
6507,21777,-77.533854,39.275498,81.0,1151.0,69688.0,3.0799999982118607
6508,21778,-77.341668,39.610752,49.0,1089.0,49375.0,2.7899999991059303
6509,21779,-77.661691,39.431058,58.0,775.0,61734.0,2.899999998509884
6510,21780,-77.470493,39.677316,53.0,1621.0,42500.0,2.6299999952316284
6511,21782,-77.750527,39.454582,62.0,4166.0,50327.0,2.649999998509884
6512,21783,-77.567203,39.655722,65.0,8259.0,48373.0,2.719999998807907
6513,21784,-76.965001,39.39667,77.0,35077.0,70855.0,2.9099999964237213
6514,21787,-77.17264,39.665171,63.0,8920.0,48842.0,2.7999999970197678
6515,21788,-77.410921,39.604303,63.0,11261.0,51176.0,2.719999998807907
6516,21790,-77.494748,39.254538,24.0,74.0,60833.0,2.309999994933605
6517,21791,-77.181764,39.5549,59.0,5474.0,55785.0,2.869999997317791
6518,21793,-77.346687,39.484843,74.0,9584.0,60838.0,2.9499999955296516
6519,21794,-76.983777,39.297519,68.0,1776.0,101906.0,3.6699999943375587
6520,21795,-77.81584,39.600029,69.0,8128.0,42064.0,2.389999993145466
6521,21797,-77.063644,39.335671,65.0,7471.0,72600.0,2.9799999967217445
6522,21798,-77.30606,39.540623,60.0,1839.0,58580.0,2.8599999994039536
6523,217HH,-77.76678,39.497154,,0.0,0.0,0.0
6524,21801,-75.612146,38.369675,76.0,27361.0,38398.0,2.589999996125698
6525,21804,-75.569315,38.359332,76.0,31163.0,38319.0,2.439999997615814
6526,21810,-75.688125,38.292848,81.0,60.0,106017.0,3.0
6527,21811,-75.190824,38.343166,66.0,19384.0,43795.0,2.339999996125698
6528,21813,-75.180612,38.431954,54.0,2326.0,51394.0,2.6099999994039536
6529,21814,-75.888128,38.302152,64.0,480.0,40583.0,2.5299999937415123
6530,21817,-75.845977,37.985297,65.0,5516.0,26108.0,2.3199999928474426
6531,21821,-75.931475,38.158615,45.0,1185.0,34531.0,2.4499999955296516
6532,21822,-75.647713,38.284622,49.0,1949.0,36821.0,2.5299999937415123
6533,21824,-76.023749,37.991177,29.0,263.0,25588.0,2.089999996125698
6534,21826,-75.620882,38.322867,81.0,3666.0,34120.0,2.559999994933605
6535,21829,-75.393786,38.097861,25.0,383.0,26250.0,2.189999997615814
6536,21830,-75.69357,38.407885,53.0,2924.0,45869.0,2.6099999994039536
6537,21835,-75.945964,38.540293,42.0,472.0,34464.0,2.3799999952316284
6538,21837,-75.740747,38.469332,46.0,2486.0,37813.0,2.6599999964237213
6539,21838,-75.738906,38.018482,35.0,1843.0,41827.0,2.4299999997019768
6540,21840,-75.904943,38.268651,49.0,418.0,41827.0,2.1799999997019768
6541,21841,-75.29106,38.248485,31.0,838.0,39896.0,2.489999994635582
6542,21842,-75.071536,38.385457,82.0,10274.0,37548.0,2.0399999991059303
6543,21849,-75.455742,38.363057,53.0,2873.0,42440.0,2.5999999940395355
6544,21850,-75.39747,38.377713,56.0,2741.0,36947.0,2.5699999928474426
6545,21851,-75.548118,38.069322,50.0,7331.0,31600.0,2.5099999979138374
6546,21853,-75.70169,38.205272,56.0,12054.0,28365.0,2.3499999940395355
6547,21856,-75.79598,38.327156,26.0,1047.0,37560.0,2.339999996125698
6548,21861,-75.718541,38.539817,85.0,676.0,40200.0,2.5399999991059303
6549,21862,-75.211957,38.39893,48.0,48.0,25500.0,1.919999998062849
6550,21863,-75.411628,38.193683,39.0,5085.0,40368.0,2.5099999979138374
6551,21864,-75.40992,38.040265,37.0,725.0,32375.0,3.019999995827675
6552,21865,-75.87793,38.324259,64.0,201.0,26429.0,1.949999999254942
6553,21866,-76.023378,37.967803,79.0,99.0,53214.0,2.5399999991059303
6554,21867,-75.792429,38.111688,76.0,162.0,17344.0,2.6999999955296516
6555,21869,-75.843176,38.493753,19.0,1166.0,32391.0,2.4199999943375587
6556,21871,-75.711502,38.100727,35.0,2054.0,31068.0,2.4499999955296516
6557,21872,-75.29575,38.408973,38.0,628.0,44076.0,2.5699999928474426
6558,21874,-75.353643,38.397611,53.0,2263.0,39453.0,2.6299999952316284
6559,21875,-75.563654,38.446894,67.0,5428.0,42800.0,2.6799999997019768
6560,218HH,-75.689776,38.264909,,0.0,0.0,0.0
6561,218XX,-75.185778,38.177787,,0.0,0.0,0.0
6562,21901,-75.95602,39.593813,68.0,12350.0,49621.0,2.769999995827675
6563,21902,-76.065424,39.553014,68.0,215.0,0.0,0.0
6564,21903,-76.050777,39.571003,73.0,5139.0,45112.0,2.519999995827675
